source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: Nucleus pulvinaris thalami",Nucleus pulvinaris thalami,pulvinar nucleus,UBERON:0002981,FMA:62178,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: PI",PI,pineal body,UBERON:0001905,FMA:62033,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: PIm",PIm,PIm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: PIp",PIp,PIp,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK97, Brain site: PM",PM,posterior macula,UBERON:2000558,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMB68, Brain site: Nucleus centralis superior",Nucleus centralis superior,median raphe nucleus,UBERON:0003004,FMA:72465,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: 45a",45a,45a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: 45b",45b,45b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: Lateral intraparietal area (dorsal part)",Lateral intraparietal area (dorsal part),Lateral intraparietal area (dorsal part),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: Lateral intraparietal area (ventral part)",Lateral intraparietal area (ventral part),Lateral intraparietal area (ventral part),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: Rostral area 8A",Rostral area 8A,Rostral area 8A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: Secondary somatosensory cortex",Secondary somatosensory cortex,Brodmann (1909) area 5,UBERON:0006471,FMA:68601,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: Secondary somatosensory cortex",Secondary somatosensory cortex,secondary somatosensory cortex,UBERON:0008934,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: cortical area 45a + cortical area 45b",cortical area 45a + cortical area 45b,cortical area 45a + cortical area 45b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: cortical area 45b + rostral area 8A",cortical area 45b + rostral area 8A,cortical area 45b + rostral area 8A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: lateral intraparietal area (dorsal + ventral part)",lateral intraparietal area (dorsal + ventral part),lateral intraparietal area (dorsal + ventral part),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: posterior inferotemporal area + inferotemporal area TE + temporal area TE3",posterior inferotemporal area + inferotemporal area TE + temporal area TE3,posterior inferotemporal area + inferotemporal area TE + temporal area TE3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SMKB95, Brain site: posterior inferotemporal area + nferotemporal area TE",posterior inferotemporal area + nferotemporal area TE,posterior inferotemporal area + nferotemporal area TE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Area temporalis superior 1",Area temporalis superior 1,Area temporalis superior 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Area temporalis superior 2",Area temporalis superior 2,Area temporalis superior 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Area temporalis superior 3",Area temporalis superior 3,Area temporalis superior 3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Cortical area OAa",Cortical area OAa,Cortical area OAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Cortical area PGa",Cortical area PGa,Cortical area PGa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Cortical area TEm",Cortical area TEm,Cortical area TEm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Extrastriate area OA",Extrastriate area OA,Extrastriate area OA,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Intraparietal sulcus associated area in the superior temporal sulcus",Intraparietal sulcus associated area in the superior temporal sulcus,Intraparietal sulcus associated area in the superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Ipa",Ipa,Ipa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Lateral auditory parakoniocortex",Lateral auditory parakoniocortex,Lateral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Pga",Pga,Pga,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: TE1",TE1,TE1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: TE2",TE2,TE2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: TEa",TEa,TEa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporal area TAa",Temporal area TAa,Temporal area TAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporal area TE3",Temporal area TE3,Temporal area TE3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporal parietooccipital associated area in superior temporal sulcus",Temporal parietooccipital associated area in superior temporal sulcus,Temporal parietooccipital associated area in superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Temporoparietal cortex",Temporoparietal cortex,Temporoparietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP78, Brain site: Tpo",Tpo,Tpo,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Lower bank of the intraparietal sulcus",Lower bank of the intraparietal sulcus,Lower bank of the intraparietal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Lower bank of the intraparietal sulcus (external division)",Lower bank of the intraparietal sulcus (external division),Lower bank of the intraparietal sulcus (external division),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Lower bank of the intraparietal sulcus (internal division)",Lower bank of the intraparietal sulcus (internal division),Lower bank of the intraparietal sulcus (internal division),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Poa",Poa,preoptic area,UBERON:0001928,FMA:62313,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Poa-e",Poa-e,Poa-e,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Poa-i",Poa-i,Poa-i,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP80, Brain site: Rostral inferior parietal lobule",Rostral inferior parietal lobule,Rostral inferior parietal lobule,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP86, Brain site: Depth of the intraparietal sulcus",Depth of the intraparietal sulcus,Depth of the intraparietal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP86, Brain site: Lower bank of the intraparietal sulcus (external division)",Lower bank of the intraparietal sulcus (external division),Lower bank of the intraparietal sulcus (external division),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP86, Brain site: Lower bank of the intraparietal sulcus (internal division)",Lower bank of the intraparietal sulcus (internal division),Lower bank of the intraparietal sulcus (internal division),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP86, Brain site: PE",PE,PE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP86, Brain site: Upper bank of the intraparietal sulcus",Upper bank of the intraparietal sulcus,Upper bank of the intraparietal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89a, Brain site: Cortical area OAa",Cortical area OAa,Cortical area OAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89a, Brain site: Cortical area PGa",Cortical area PGa,Cortical area PGa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89a, Brain site: Temporal parietooccipital associated area in superior temporal sulcus",Temporal parietooccipital associated area in superior temporal sulcus,Temporal parietooccipital associated area in superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Area temporalis superior 1",Area temporalis superior 1,Area temporalis superior 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Area temporalis superior 2",Area temporalis superior 2,Area temporalis superior 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Area temporalis superior 3",Area temporalis superior 3,Area temporalis superior 3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Cortical area OAa",Cortical area OAa,Cortical area OAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Cortical area PGa",Cortical area PGa,Cortical area PGa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Cortical area TEm",Cortical area TEm,Cortical area TEm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Extrastriate area OA",Extrastriate area OA,Extrastriate area OA,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Extrastriate area OB",Extrastriate area OB,Extrastriate area OB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Floor of superior temporal sulcus",Floor of superior temporal sulcus,Floor of superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Intraparietal sulcus associated area in the superior temporal sulcus",Intraparietal sulcus associated area in the superior temporal sulcus,Intraparietal sulcus associated area in the superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Lateral auditory parakoniocortex",Lateral auditory parakoniocortex,Lateral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Middle temporal area",Middle temporal area,middle temporal area,UBERON:0004685,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: OC",OC,OC,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Part of the temporal parietooccipital associated area in superior temporal sulcus",Part of the temporal parietooccipital associated area in superior temporal sulcus,Part of the temporal parietooccipital associated area in superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: TE1",TE1,TE1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: TE2",TE2,TE2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: TEa",TEa,TEa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Temporal area TAa",Temporal area TAa,Temporal area TAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Temporal area TE3",Temporal area TE3,Temporal area TE3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Temporal parietooccipital associated area in superior temporal sulcus",Temporal parietooccipital associated area in superior temporal sulcus,Temporal parietooccipital associated area in superior temporal sulcus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP89b, Brain site: Temporoparietal cortex",Temporoparietal cortex,Temporoparietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: CM",CM,central medial nucleus,UBERON:0001923,FMA:62171,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: GM",GM,GM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: IPL-PF",IPL-PF,IPL-PF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Inferior parietal lobule (lateral posterior cortex below the intraparietal sulcus)",Inferior parietal lobule (lateral posterior cortex below the intraparietal sulcus),Inferior parietal lobule (lateral posterior cortex below the intraparietal sulcus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Nucleus medialis dorsalis thalami, pars densocellularis","Nucleus medialis dorsalis thalami, pars densocellularis","Nucleus medialis dorsalis thalami, pars densocellularis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Nucleus medialis dorsalis thalami, pars magnocellularis","Nucleus medialis dorsalis thalami, pars magnocellularis","Nucleus medialis dorsalis thalami, pars magnocellularis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Nucleus medialis dorsalis thalami, pars multiformis","Nucleus medialis dorsalis thalami, pars multiformis",paralaminar part of medial dorsal nucleus,UBERON:0002650,FMA:62160,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Nucleus medialis dorsalis thalami, pars parvocellularis","Nucleus medialis dorsalis thalami, pars parvocellularis","Nucleus medialis dorsalis thalami, pars parvocellularis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: Occipitoparietal area",Occipitoparietal area,Occipitoparietal area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: PFG",PFG,PFG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP90, Brain site: superior parietal lobule (posterior dorsomedial parietal cortex above the intraparietal sulcus)",superior parietal lobule (posterior dorsomedial parietal cortex above the intraparietal sulcus),superior parietal lobule (posterior dorsomedial parietal cortex above the intraparietal sulcus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP91a, Brain site: Dorsal area 46",Dorsal area 46,Dorsal area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP91a, Brain site: Dorsal area 8",Dorsal area 8,Dorsal area 8,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP91a, Brain site: Ventral area 46",Ventral area 46,Ventral area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP91a, Brain site: Ventral area 8",Ventral area 8,Ventral area 8,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP91b, Brain site: retrosplenial cortex",retrosplenial cortex,retrosplenial region,UBERON:0013531,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SP94, Brain site: Cortical area OAa",Cortical area OAa,Cortical area OAa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SPH07, Brain site: TEav",TEav,TEav,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SPH07, Brain site: TEpv",TEpv,TEpv,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SPH07, Brain site: Temporal area TF (orbital part)",Temporal area TF (orbital part),Temporal area TF (orbital part),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: LGN",LGN,lateral geniculate body,UBERON:0001926,FMA:62209,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: PI",PI,pineal body,UBERON:0001905,FMA:62033,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: PIm",PIm,PIm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: PIp",PIp,PIp,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: PM",PM,posterior macula,UBERON:2000558,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: S-layers of the LGN",S-layers of the LGN,S-layers of the LGN,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: dorsal lateral geniculate nucleus, magnocellular region","dorsal lateral geniculate nucleus, magnocellular region","dorsal lateral geniculate nucleus, magnocellular region",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: dorsal lateral geniculate nucleus, parvocellular region","dorsal lateral geniculate nucleus, parvocellular region","dorsal lateral geniculate nucleus, parvocellular region",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SQK00, Brain site: intralaminar zones of the LGN",intralaminar zones of the LGN,intralaminar zones of the LGN,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SR88, Brain site: 28I",28I,28I,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SR88, Brain site: 28M",28M,28M,,,,,curator,,,
